Math	8216dd89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	e0161bb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	5918a1fe	2	98	132	5	13	8	7	0	0	0	26	4	2	1	2	0	3	0	4	4	0	5	37	6	5	7	0	0	18	5	16	1	0	0	11	0	10	10	0
Math	b84e61ff	1	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	120	25	5	16	1	0	31	12	55	3	0	0	22	0	31	31	0
Math	57b91518	2	10	63	2	13	0	0	0	1	0	0	1	4	2	0	0	2	0	0	0	0	10	26	5	5	1	1	0	3	1	10	2	2	0	5	1	1	2	0
Math	43c787eb	4	12	12	4	13	0	0	0	0	0	5	0	5	1	0	0	1	0	0	0	0	4	13	0	0	0	0	0	5	0	5	1	0	0	1	0	0	0	0
Math	03e996b0	12	0	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	140	52	16	9	4	1	85	24	61	8	11	0	58	7	22	29	0
Math	703fbafa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	3cb56af4	2	12	163	7	16	10	10	0	0	0	2	1	4	0	0	0	4	0	0	0	0	20	32	14	8	0	0	0	11	2	10	1	2	0	9	1	4	5	0
Math	c9fc4575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	dda78331	2	8	140	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	26	60	6	2	5	4	0	8	7	13	4	4	0	19	4	3	7	0
Math	8a13741f	2	14	92	0	20	0	0	0	0	0	0	9	3	0	0	0	2	0	0	0	0	7	62	13	11	4	0	0	8	11	48	3	0	0	36	0	8	8	0
Math	be5a9fb2	19	1928	1942	129	501	148	72	56	11	0	182	76	220	19	9	0	153	4	80	84	0	129	501	148	72	56	11	0	182	76	220	19	9	0	153	4	80	84	0
Math	a286c243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	e9488d7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	429a6521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	a0ff9fd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	70c89068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	25b3e451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	91f67510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	6aa45e20	7	813	0	37	79	31	11	7	2	0	53	12	42	8	9	0	46	6	17	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	d23bf18b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	60314410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	5a755b8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	736e4214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	546eeaf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	108ea574	1	33	61	6	21	3	3	0	0	0	2	6	6	0	0	0	2	0	2	2	0	12	21	2	2	1	0	0	5	6	5	0	0	0	3	0	2	2	0
Math	11898601	2	1	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	53	6	3	6	3	0	5	5	22	2	1	0	18	1	6	7	0
Math	516c15d8	1	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	53	15	11	12	3	0	10	3	29	3	8	0	27	8	10	18	0
Math	42e427ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	fe275663	2	209	269	28	64	21	18	3	0	0	16	7	39	3	2	0	17	1	6	7	0	28	64	20	17	3	0	0	16	7	39	3	2	0	17	1	6	7	0
Math	ba74c251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	b3dd72f6	1	42	65	8	39	6	4	3	0	0	0	2	40	2	0	0	20	0	4	4	0	5	39	5	4	3	0	0	2	2	41	2	0	0	20	0	3	3	0
Math	acde85f2	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	ed6d9407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	8fea2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	a4ff28ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	b0bafaff	9	211	1174	11	11	9	3	1	0	1	17	0	5	0	2	0	5	1	3	4	0	61	109	47	12	12	2	1	100	20	55	8	11	0	57	7	20	27	0
Math	2dec2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	02edce08	1	2	2	0	3	1	1	0	0	0	0	0	4	0	0	0	1	0	1	1	0	0	4	1	1	0	0	0	0	0	4	0	0	0	1	0	1	1	0
Math	41d1a0d8	1	74	174	3	4	6	4	0	0	0	0	0	2	0	0	0	3	0	3	3	0	9	10	6	4	6	0	0	6	0	8	6	0	0	21	0	15	15	0
Math	aa3e2e9e	4	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	19999282	1	73	137	2	12	4	4	1	0	0	7	3	3	0	4	0	2	0	4	4	0	9	36	7	5	1	2	0	13	8	4	2	4	0	6	0	8	8	0
Math	a6c324e6	5	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	77	17	8	10	1	0	25	11	40	1	7	0	31	6	11	17	0
Math	8d1482c4	7	30	599	11	44	11	6	0	1	0	4	6	29	1	0	0	6	0	0	0	0	67	172	35	11	6	0	1	43	28	78	2	5	0	117	3	16	23	0
Math	b58585fb	1	120	217	1	86	7	2	9	0	0	0	3	47	0	0	0	3	0	21	21	0	2	55	12	5	0	0	0	4	3	40	0	1	0	8	1	12	13	0
Math	431f3038	7	46	106	23	27	7	6	0	0	0	7	1	14	0	1	0	17	1	0	1	0	23	27	7	6	0	0	0	8	1	14	0	1	0	17	1	0	1	0
Math	16c19dce	9	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	83855b4c	4	6	233	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	7	3	3	0	0	16	3	9	2	3	0	10	2	7	9	0
Math	3849e21f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	3a7fab66	3	142	141	10	117	21	14	11	0	0	9	18	84	3	5	0	65	5	12	17	0	10	124	26	19	12	0	0	9	18	91	3	0	0	56	0	12	12	0
Math	d20ee8ab	1	44	20	3	3	3	1	0	0	0	3	0	3	1	1	0	4	1	4	5	0	3	8	4	1	0	0	0	1	2	5	1	0	0	3	0	1	1	0
Math	09c8b579	2	190	614	43	57	15	3	0	2	0	26	8	19	5	14	0	28	13	5	18	0	127	393	62	11	14	33	0	62	50	74	38	21	0	102	14	21	35	0
Math	765db662	1	80	95	5	40	3	3	4	0	0	8	7	27	0	0	0	24	0	6	6	0	9	51	3	3	2	0	0	11	14	24	0	0	0	22	0	5	5	0
Math	3f313dff	1	7	7	0	3	0	0	0	0	0	0	0	3	0	3	0	6	3	0	3	0	0	12	3	3	0	0	0	0	3	8	0	0	0	5	0	0	0	0
Math	464aac51	1	347	383	30	194	34	27	20	1	0	52	41	90	4	3	0	72	1	24	25	0	26	194	48	43	24	0	0	44	30	87	5	8	0	62	5	33	38	0
Math	1be3d323	1	48	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	d246044d	2	57	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	606ef299	1	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	0811c179	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0
Math	32fd0d5a	1	344	310	26	195	48	43	24	0	0	40	30	88	5	8	0	64	5	33	38	0	25	171	30	23	20	1	0	50	41	63	1	3	0	58	1	23	24	0
Math	9318b7a7	8	0	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	276	54	30	19	2	0	77	56	90	4	15	0	53	15	14	29	0
Math	4de94a08	1	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	122	16	9	5	7	0	27	14	41	7	2	0	36	2	9	11	0
Math	5acc48ef	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	175c7c5f	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	2	1	1	1	0	2	2	3	1	0	0	4	0	2	2	0
Math	d4f6a5c8	1	4	20	0	10	3	1	0	0	0	0	1	4	0	0	0	2	0	2	2	0	3	22	4	2	1	1	0	1	3	6	1	0	0	4	0	3	3	0
Math	374b62d1	1	2	11	0	4	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	11	1	1	0	0	0	0	2	5	0	0	0	3	0	0	0	0
Math	7c57c2ed	1	1	2	0	7	1	1	0	0	0	0	1	4	0	0	0	2	0	0	0	0	0	9	1	1	0	0	0	0	1	5	0	0	0	2	0	0	0	0
Math	5179d78e	1	86	86	22	81	9	6	2	4	0	5	8	22	7	0	0	24	0	7	7	0	22	81	9	6	2	4	0	5	8	22	7	0	0	24	0	7	7	0
Math	c4c3868d	1	346	317	30	194	34	27	20	1	0	52	41	90	4	3	0	72	1	24	25	0	24	174	53	45	16	0	0	38	38	62	4	3	0	43	0	24	24	0
Math	202a38df	1	311	317	24	167	53	45	15	0	0	38	34	61	4	2	0	42	0	24	24	0	24	167	53	45	15	0	0	38	34	61	4	2	0	42	0	24	24	0
Math	283716c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	0191e612	2	28	39	9	32	6	2	0	0	0	1	4	12	8	0	0	17	0	0	0	0	7	24	6	2	0	0	0	1	4	12	8	0	0	17	0	0	0	0
Math	bc173f63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	d6775cae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	dc115509	8	1163	0	98	276	54	30	19	2	0	77	56	90	4	15	0	53	15	14	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	db0b59b9	2	33	1	4	3	0	0	0	0	0	6	0	0	0	3	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	0da15616	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	e3ea7f76	1	22	29	4	42	4	4	0	0	0	3	9	29	2	0	0	15	0	0	0	0	7	61	0	0	0	0	0	3	12	47	0	0	0	17	0	0	0	0
Math	7e2a7b50	1	42	53	9	48	9	2	1	0	0	3	5	31	0	0	0	6	0	9	9	0	5	54	8	3	1	0	0	5	9	43	0	0	0	17	0	8	8	0
Math	81c03fce	1	20	2	6	28	0	0	1	3	0	0	5	6	2	0	0	6	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	d3f4480a	14	151	157	31	36	11	7	0	0	0	1	1	30	0	0	0	26	0	2	2	0	31	36	11	7	0	0	0	2	1	30	0	0	0	26	0	2	2	0
Math	b84e9460	1	4	4	1	5	3	3	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	8	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
Math	8d3d1889	2	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	38	6	6	2	2	0	10	2	14	2	3	0	9	2	2	4	0
Math	5e7fe901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	7dc1c05c	2	241	0	16	38	6	6	2	2	0	10	2	14	2	3	0	9	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	8936d6e3	3	44	19	6	19	10	9	1	0	0	4	2	13	1	0	0	11	0	6	6	0	6	15	8	8	0	0	0	1	2	12	1	0	0	10	0	3	3	0
Math	9b2b61b7	48	5081	5114	487	1340	323	160	108	73	0	412	189	357	84	115	0	484	65	123	188	0	487	1340	323	160	108	73	0	412	189	357	84	115	0	484	65	123	188	0
Math	4f17b718	6	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	281	46	27	21	2	0	95	68	86	4	15	0	56	15	13	28	0
Math	50520ebc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	65062ddc	1	34	212	19	79	13	6	0	2	0	4	7	16	9	0	0	15	0	1	1	0	58	146	25	4	3	0	0	17	5	30	9	3	0	9	3	3	6	0
Math	fed1f17d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	0d757f3e	5	0	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	259	9	9	9	6	0	66	25	160	10	8	0	124	7	8	15	0
Math	a2354880	2	76	794	13	14	5	5	0	1	0	3	0	4	1	1	0	2	0	1	1	0	99	154	69	53	13	0	0	34	0	90	2	13	0	52	13	18	31	0
Math	a4c605d8	2	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	1	1	2	0	2	2	0	2	0
Math	eccc4d88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	436f05c4	2	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0
Math	542211e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	2a0f3659	2	181	0	6	11	4	4	0	0	0	10	0	14	0	2	0	7	2	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	220d1478	1	13	38	3	25	4	2	0	0	0	4	4	11	0	0	0	5	0	0	0	0	9	45	7	7	0	1	0	8	6	25	2	0	0	14	0	0	0	0
Math	fd93fdf0	4	85	17	10	50	0	0	4	4	0	8	4	12	4	0	0	6	0	4	4	0	2	8	1	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0
Math	62577ea1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	fb359aae	1	67	67	12	37	28	23	2	1	0	3	5	4	0	8	0	12	1	4	5	0	4	16	19	14	0	0	0	2	0	1	0	3	0	3	0	3	3	0
Math	561a4c85	7	172	374	22	62	13	8	2	1	0	12	14	19	0	2	0	15	2	3	5	0	31	71	22	12	2	1	0	16	12	17	1	1	1	20	1	9	10	0
Math	2b5b0e7a	6	365	490	25	77	6	5	4	0	0	46	15	19	4	4	0	30	4	4	8	0	31	64	29	25	3	0	0	32	9	12	0	2	0	16	0	12	12	0
Math	0fd2f5fd	3	71	450	17	20	5	3	0	0	0	5	0	21	0	1	0	31	1	0	1	0	33	83	8	6	4	0	0	40	14	33	4	4	0	48	4	7	11	0
Math	b95322ce	21	0	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	348	49	13	17	1	0	128	69	122	6	4	0	79	4	41	45	0
Math	aa40a7e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	88d69528	1	172	104	43	253	37	14	7	11	0	16	20	78	11	3	0	49	3	17	20	0	22	66	19	19	0	0	0	14	0	0	0	13	0	1	0	19	19	0
Math	77aa09da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	dfb732fb	2	50	53	4	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
Math	8ca0c4c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	bc5950ac	1	104	172	22	66	19	19	0	0	0	14	0	0	0	13	0	1	0	19	19	0	40	239	36	13	7	11	0	14	19	62	11	3	0	40	3	16	19	0
Math	346a5756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	b6871d60	20	230	438	50	151	19	7	0	0	0	24	44	11	1	0	0	25	0	19	19	0	114	374	58	26	10	12	0	41	54	86	12	3	0	56	0	32	32	0
Math	faa703e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	e449062d	1	3	1	0	7	3	3	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	3	2	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0
Math	41ac4c92	1	9	8	2	13	5	5	0	0	0	0	1	2	0	1	0	0	0	3	3	0	1	14	5	5	0	0	0	1	2	2	0	0	0	0	0	3	3	0
Math	512f698e	18	229	497	50	222	27	14	0	4	0	20	23	111	8	2	0	52	0	6	6	0	61	251	42	23	8	4	0	45	47	85	5	8	0	79	0	8	8	0
Math	4bf125a3	15	28	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	7b6c6166	9	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	9a827be0	17	173	185	47	227	25	19	0	2	0	15	24	90	5	0	0	54	0	22	22	0	44	210	30	22	11	5	0	15	18	95	5	0	0	64	0	15	15	0
Math	7ec4d387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	297d2ca6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	51923732	20	119	155	4	80	10	5	2	0	0	5	2	38	0	0	0	24	0	15	15	0	13	142	12	5	9	0	0	1	29	45	0	0	0	35	0	7	7	0
Math	fe37437c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Math	31166f2b	65	85	92	1	5	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
Math	d082672a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
